sabha,work_id,work_category,work,state,mp_name,constituency,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,completed,sr_no,ida,expenditure_date,fund_disbursed_amount_rs,expenditure_sr_no,expenditure_state,expenditure_work,expenditure_ida,expenditure_mp_name,expenditure_constituency,vendor_name,payment_status,image,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_amount_rs,recommendation_sanction_amount_deviation_rs,sanctioned_to_recommended_ratio,disbursement_ratio,remaining_amount_rs,recommendation_to_sanction_days,sanction_to_completion_days,anomaly_score,is_anomaly,anomaly_component,financial_component,execution_component,completeness_component,risk_score,risk_level,risk_indicators,similar_works
Lok Sabha,WS/MP18007/2025-2026/137077,Normal/Others,WS/MP18007/2025-2026/137077-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-06-13,400000.0,Physical Inspection,0,952,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,291,,-0.055029912532389036,False,0.280508499220171,0.0,0.42990654205607476,0.5,22.97,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 929, 'similarity': 0.9996}, {'work_index': 938, 'similarity': 0.9995}, {'work_index': 941, 'similarity': 0.9994}, {'work_index': 949, 'similarity': 0.9994}, {'work_index': 940, 'similarity': 0.9992}]"
Lok Sabha,WS/MP18007/2025-2026/137078,Normal/Others,WS/MP18007/2025-2026/137078-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,953,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 949, 'similarity': 0.9999}, {'work_index': 930, 'similarity': 0.9995}, {'work_index': 950, 'similarity': 0.9994}, {'work_index': 929, 'similarity': 0.9993}, {'work_index': 941, 'similarity': 0.9993}]"
Lok Sabha,WS/MP18007/2025-2026/137079,Normal/Others,WS/MP18007/2025-2026/137079-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,954,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 929, 'similarity': 0.9995}, {'work_index': 931, 'similarity': 0.9995}, {'work_index': 951, 'similarity': 0.9994}, {'work_index': 939, 'similarity': 0.9994}, {'work_index': 949, 'similarity': 0.9994}]"
Lok Sabha,WS/MP18007/2025-2026/137080,Normal/Others,WS/MP18007/2025-2026/137080-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-29,400000.0,Physical Inspection,0,955,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,246,,-0.07360539882126427,False,0.1866195952418385,0.0,0.3598130841121495,0.5,17.23,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 947, 'similarity': 0.9989}, {'work_index': 910, 'similarity': 0.9988}, {'work_index': 952, 'similarity': 0.9983}, {'work_index': 919, 'similarity': 0.9981}, {'work_index': 937, 'similarity': 0.998}]"
Lok Sabha,WS/MP18007/2025-2026/137081,Normal/Others,WS/MP18007/2025-2026/137081-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2026-01-09,400000.0,Physical Inspection,0,956,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,501,,0.018133051455833105,True,0.6503071894851098,0.0,0.5,0.5,42.52,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Extended recommendation-to-sanction duration', 'Substantial missing information']","[{'work_index': 923, 'similarity': 0.9994}, {'work_index': 953, 'similarity': 0.9993}, {'work_index': 933, 'similarity': 0.9991}, {'work_index': 945, 'similarity': 0.9985}, {'work_index': 950, 'similarity': 0.9985}]"
Lok Sabha,WS/MP18007/2025-2026/137082,Normal/Others,WS/MP18007/2025-2026/137082-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-29,400000.0,Physical Inspection,0,957,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,246,,-0.07360539882126427,False,0.1866195952418385,0.0,0.3598130841121495,0.5,17.23,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 954, 'similarity': 0.9994}, {'work_index': 924, 'similarity': 0.9994}, {'work_index': 934, 'similarity': 0.9992}, {'work_index': 930, 'similarity': 0.9991}, {'work_index': 950, 'similarity': 0.9988}]"
Lok Sabha,WS/MP18007/2025-2026/137083,Normal/Others,WS/MP18007/2025-2026/137083-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-29,400000.0,Physical Inspection,0,958,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,246,,-0.07360539882126427,False,0.1866195952418385,0.0,0.3598130841121495,0.5,17.23,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 925, 'similarity': 0.9994}, {'work_index': 955, 'similarity': 0.9992}, {'work_index': 935, 'similarity': 0.9992}, {'work_index': 940, 'similarity': 0.9986}, {'work_index': 930, 'similarity': 0.9986}]"
Lok Sabha,WS/MP18007/2025-2026/137084,Normal/Others,WS/MP18007/2025-2026/137084-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,959,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 956, 'similarity': 0.9994}, {'work_index': 936, 'similarity': 0.9993}, {'work_index': 950, 'similarity': 0.9987}, {'work_index': 930, 'similarity': 0.9986}, {'work_index': 940, 'similarity': 0.9984}]"
Lok Sabha,WS/MP18007/2025-2026/137085,Normal/Others,WS/MP18007/2025-2026/137085-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,960,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 910, 'similarity': 0.999}, {'work_index': 942, 'similarity': 0.9989}, {'work_index': 930, 'similarity': 0.9986}, {'work_index': 917, 'similarity': 0.9985}, {'work_index': 932, 'similarity': 0.9985}]"
Lok Sabha,WS/MP18007/2025-2026/137086,Normal/Others,WS/MP18007/2025-2026/137086-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,961,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 921, 'similarity': 0.9984}, {'work_index': 926, 'similarity': 0.9983}, {'work_index': 911, 'similarity': 0.9981}, {'work_index': 909, 'similarity': 0.9981}, {'work_index': 914, 'similarity': 0.9981}]"
Lok Sabha,WS/MP18007/2025-2026/137087,Normal/Others,WS/MP18007/2025-2026/137087-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,962,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 940, 'similarity': 0.9999}, {'work_index': 929, 'similarity': 0.9995}, {'work_index': 939, 'similarity': 0.9994}, {'work_index': 941, 'similarity': 0.9994}, {'work_index': 950, 'similarity': 0.9993}]"
Lok Sabha,WS/MP18007/2025-2026/137088,Normal/Others,WS/MP18007/2025-2026/137088-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,963,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 930, 'similarity': 0.9995}, {'work_index': 940, 'similarity': 0.9994}, {'work_index': 951, 'similarity': 0.9993}, {'work_index': 949, 'similarity': 0.9993}, {'work_index': 944, 'similarity': 0.9988}]"
Lok Sabha,WS/MP18007/2025-2026/137089,Normal/Others,WS/MP18007/2025-2026/137089-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,964,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 931, 'similarity': 0.9995}, {'work_index': 930, 'similarity': 0.9995}, {'work_index': 941, 'similarity': 0.9994}, {'work_index': 957, 'similarity': 0.9994}, {'work_index': 950, 'similarity': 0.9993}]"
Lok Sabha,WS/MP18007/2025-2026/137090,Normal/Others,WS/MP18007/2025-2026/137090-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,965,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 910, 'similarity': 0.9987}, {'work_index': 919, 'similarity': 0.9985}, {'work_index': 942, 'similarity': 0.9983}, {'work_index': 937, 'similarity': 0.9982}, {'work_index': 932, 'similarity': 0.9982}]"
Lok Sabha,WS/MP18007/2025-2026/137091,Normal/Others,WS/MP18007/2025-2026/137091-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,966,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 923, 'similarity': 0.9994}, {'work_index': 943, 'similarity': 0.9993}, {'work_index': 933, 'similarity': 0.999}, {'work_index': 955, 'similarity': 0.9986}, {'work_index': 951, 'similarity': 0.9986}]"
Lok Sabha,WS/MP18007/2025-2026/137092,Normal/Others,WS/MP18007/2025-2026/137092-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,967,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 924, 'similarity': 0.9995}, {'work_index': 944, 'similarity': 0.9994}, {'work_index': 934, 'similarity': 0.9992}, {'work_index': 931, 'similarity': 0.9991}, {'work_index': 957, 'similarity': 0.999}]"
Lok Sabha,WS/MP18007/2025-2026/137093,Normal/Others,WS/MP18007/2025-2026/137093-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,968,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 925, 'similarity': 0.9993}, {'work_index': 945, 'similarity': 0.9992}, {'work_index': 935, 'similarity': 0.9991}, {'work_index': 957, 'similarity': 0.9988}, {'work_index': 941, 'similarity': 0.9987}]"
Lok Sabha,WS/MP18007/2025-2026/137094,Normal/Others,WS/MP18007/2025-2026/137094-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,969,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 946, 'similarity': 0.9994}, {'work_index': 936, 'similarity': 0.9992}, {'work_index': 957, 'similarity': 0.9988}, {'work_index': 951, 'similarity': 0.9987}, {'work_index': 930, 'similarity': 0.9986}]"
Lok Sabha,WS/MP18007/2025-2026/137095,Normal/Others,WS/MP18007/2025-2026/137095-Setting up of laboratories,Andhra Pradesh,Putta Mahesh Kumar,Eluru,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,2024-08-26,400000.0,2025-04-28,400000.0,Physical Inspection,0,970,Eluru(DISTRICT COLLECTOR ELURU_IDA),,,,,,,,,,,,,,147000000.0,,0.0,1.0,,,245,,-0.07392051746646955,False,0.18502684317272147,0.0,0.3582554517133956,0.5,17.13,LOW,"['Very high recommendation/sanction amount deviation', 'Substantial missing information']","[{'work_index': 931, 'similarity': 0.9995}, {'work_index': 951, 'similarity': 0.9994}, {'work_index': 941, 'similarity': 0.9993}, {'work_index': 930, 'similarity': 0.9992}, {'work_index': 929, 'similarity': 0.9991}]"
Lok Sabha,WS/MP494/2024-2025/137151,Normal/Others,"WS/MP494/2024-2025/137151-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),CC WORK IN RAJEEV NAGAR FROM SONU HOUSE TO TILLU HOUSE,2024-08-27,1991220.0,2024-09-28,1991220.0,Physical Inspection,1,971,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2025-04-25,1991220.0,147000000.0,,0.0,1.0,1.0,0.0,32,209.0,0.10353943896793394,True,1.0,0.0,0.2549565719708692,0.0,53.82,MEDIUM,"['High anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio']",[]
Lok Sabha,WS/MP494/2024-2025/137152,Normal/Others,"WS/MP494/2024-2025/137152-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),CC ROAD IN SHAMSHABAD ROAD NEHARU ENCLAVE FARAHAN NITIN GUPTA HOUSE TO CHHADAMI LAL RATHOR HOUSE,2024-08-27,1978059.0,2024-09-28,1978059.0,Physical Inspection,1,972,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2025-04-25,1978059.0,147000000.0,,0.0,1.0,1.0,0.0,32,209.0,0.10200380088450867,True,1.0,0.0,0.2549565719708692,0.0,53.82,MEDIUM,"['High anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio']",[]
Lok Sabha,WS/MP494/2024-2025/137153,Normal/Others,"WS/MP494/2024-2025/137153-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),CC ROAD IN NAUPURA WARD 59 FROM GURU PRASAD HOUSE TO KHEM CHAND HOUSE AND BAKIL HOUSE TO OM SHANTI ASHRAM,2024-08-27,2247147.0,2024-09-28,2247147.0,Physical Inspection,1,973,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2025-04-25,2247147.0,147000000.0,,0.0,1.0,1.0,0.0,32,209.0,0.12866080042023886,True,1.0,0.0,0.2549565719708692,0.0,53.82,MEDIUM,"['High anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio']",[]
Lok Sabha,WS/MP494/2024-2025/137154,Normal/Others,"WS/MP494/2024-2025/137154-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),CC WORK IN BANS DALEL FROM DIWAN SINGH HOUSE TO NIHAL SINGH HOUSE,2024-08-27,1504362.0,2024-09-28,1504362.0,Physical Inspection,1,974,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2026-01-21,1504362.0,147000000.0,,0.0,1.0,1.0,0.0,32,480.0,0.09648198681057485,True,1.0,0.0,0.5264797507788161,0.0,57.9,MEDIUM,"['High anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio', 'Extended sanction-to-completion duration']",[]
Lok Sabha,WS/MP494/2024-2025/137155,Normal/Others,"WS/MP494/2024-2025/137155-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),CC ROAD IN BALAJI DHAM MANDIR TO KRASHANA EMPAYAR,2024-08-27,2613400.0,2024-09-28,2613400.0,Physical Inspection,1,975,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2025-04-25,2613400.0,147000000.0,,0.0,1.0,1.0,0.0,32,209.0,0.1465993468660155,True,1.0,0.0,0.2549565719708692,0.0,53.82,MEDIUM,"['High anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio']",[]
Lok Sabha,WS/MP494/2024-2025/137156,Normal/Others,"WS/MP494/2024-2025/137156-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,Prof SP Singh Baghel,Agra(Sc),IN VILLAGE TEHU PNB TO MUKESH GUPTA HOUSE,2024-08-27,968370.0,2024-09-28,968370.0,Physical Inspection,1,976,AGRA(DISTRICT MAGISTRAE AGRA_IDA),,,,,,,,,,,Images,2025-06-04,968370.0,147000000.0,,0.0,1.0,1.0,0.0,32,249.0,0.017842545822742584,True,0.648838842704507,0.0,0.2991066823461451,0.0,36.93,MEDIUM,"['Elevated anomaly intensity', 'Very high recommendation/sanction amount deviation', 'Unusual disbursement ratio']",[]
